name,station_number,elevation,easting_original,northing_original,easting,northing
1552_1294,1392,2220.292,2702751.775,1172794.359,1551.7749999999069,1294.3589999999385
 766_1257,1396,2142.812,2701966.414,1172756.877,766.4139999998733,1256.877000000095
 795_1258,1397,2153.133,2701995.024,1172757.545,795.0240000002086,1257.5449999999255
 823_1258,1398,2161.217,2702023.108,1172758.081,823.1080000000075,1258.0810000000056
 852_1258,1399,2168.198,2702051.856,1172758.197,851.8560000001453,1258.1969999999274
 881_1259,1400,2177.055,2702080.525,1172758.981,880.5249999999069,1258.9809999999125
 966_1260,1403,2189.56,2702166.295,1172759.863,966.2949999999255,1259.8629999998957
 696_1232,1404,2090.09,2701895.566,1172732.306,695.566000000108,1232.3060000000987
 753_1234,1406,2120.563,2701953.484,1172733.573,753.4840000001714,1233.5730000000913
 781_1235,1407,2134.654,2701981.362,1172734.962,781.3620000001974,1234.9620000000577
 810_1235,1408,2143.965,2702010.453,1172734.667,810.4530000002123,1234.6669999998994
 839_1236,1409,2152.466,2702038.634,1172735.594,838.6340000000782,1235.594000000041
 867_1236,1410,2160.673,2702066.921,1172736.367,866.9210000000894,1236.3670000000857
 896_1237,1411,2167.629,2702095.958,1172736.802,895.9580000001006,1236.8019999999087
 925_1237,1412,2171.208,2702124.608,1172737.174,924.6080000000075,1237.1740000001155
 953_1238,1413,2173.036,2702153.101,1172737.651,953.1009999997914,1237.6510000000708
 982_1239,1414,2178.283,2702181.843,1172739.158,981.8429999998771,1239.158000000054
 740_1211,1416,2100.817,2701939.827,1172711.141,739.8270000000484,1211.1410000000615
 769_1211,1417,2111.938,2701968.643,1172711.039,768.6430000001565,1211.0390000001062
 797_1210,1418,2120.251,2701996.643,1172710.303,796.6430000001565,1210.3030000000726
 826_1212,1419,2135.54,2702026.309,1172712.016,826.308999999892,1212.0160000000615
 856_1212,1420,2144.02,2702055.593,1172711.895,855.5929999998771,1211.8950000000186
 883_1212,1421,2149.785,2702083.42,1172711.936,883.4199999999255,1211.935999999987
 911_1214,1422,2155.86,2702110.816,1172713.763,910.816000000108,1213.7630000000354
 940_1214,1423,2157.395,2702139.65,1172713.946,939.6499999999069,1213.9459999999963
 968_1214,1424,2163.275,2702168.438,1172714.466,968.438000000082,1214.466000000015
 727_1188,1425,2079.271,2701927.197,1172687.976,727.1970000001602,1187.9760000000242
 757_1187,1426,2095.942,2701956.609,1172687.218,756.6090000001714,1187.21800000011
 784_1188,1427,2101.568,2701983.588,1172687.868,783.5879999999888,1187.8680000000168
 811_1187,1428,2115.124,2702011.252,1172687.241,811.2519999998622,1187.2409999999218
 840_1188,1429,2123.882,2702039.985,1172687.655,839.9849999998696,1187.655000000028
 868_1189,1430,2131.839,2702068.426,1172688.717,868.4259999999776,1188.716999999946
 897_1188,1431,2136.257,2702096.818,1172688.448,896.8179999999702,1188.4480000000913
 926_1189,1432,2139.082,2702126.054,1172688.812,926.0540000000037,1188.811999999918
 957_1188,1433,2143.615,2702157.29,1172688.127,957.2900000000373,1188.127000000095
 983_1190,1434,2150.048,2702183.091,1172690.241,983.0910000000149,1190.2409999999218
 569_1159,1435,1980.796,2701769.339,1172659.124,569.3390000001527,1159.124000000069
 598_1160,1436,1995.963,2701798.233,1172659.967,598.2330000000075,1159.966999999946
 627_1161,1437,2012.357,2701826.892,1172660.523,626.8919999999925,1160.5230000000447
 655_1161,1438,2023.063,2701855.261,1172661.096,655.2609999999404,1161.0959999999031
 684_1160,1439,2038.638,2701884.307,1172659.973,684.3070000000298,1159.9729999999981
 713_1160,1440,2053.699,2701912.814,1172660.363,712.8139999997802,1160.3629999998957
 742_1161,1441,2068.801,2701941.706,1172661.087,741.7059999997728,1161.0870000000577
 770_1161,1442,2086.656,2701969.798,1172661.173,769.7979999999516,1161.1729999999516
 798_1163,1443,2101.325,2701998.2,1172662.818,798.2000000001863,1162.8179999999702
 827_1164,1444,2108.386,2702027.041,1172663.953,827.0410000002012,1163.9529999999795
 856_1163,1445,2113.14,2702056.332,1172662.913,856.3319999999367,1162.9129999999423
 884_1164,1446,2115.867,2702084.477,1172663.905,884.4769999999553,1163.905000000028
 913_1165,1447,2121.076,2702112.779,1172664.961,912.7790000000969,1164.9609999998938
 942_1165,1448,2123.759,2702141.97,1172665.203,941.9700000002049,1165.2029999999795
 970_1166,1449,2129.569,2702169.959,1172665.843,969.9589999997988,1165.84300000011
 584_1136,1450,1983.011,2701784.147,1172635.501,584.1469999998808,1135.500999999931
 612_1136,1451,1997.764,2701812.335,1172636.282,612.3349999999627,1136.28199999989
 641_1137,1452,2011.829,2701841.24,1172637.016,641.2400000002235,1137.0160000000615
 669_1137,1453,2024.963,2701869.381,1172637.356,669.3810000000522,1137.3559999999125
 697_1138,1454,2037.842,2701897.283,1172637.647,697.2829999998212,1137.6470000001136
 726_1137,1455,2049.705,2701925.537,1172636.709,725.5370000000112,1136.7090000000317
 755_1137,1456,2065.334,2701954.627,1172637.47,754.6269999998622,1137.469999999972
 783_1138,1457,2077.823,2701982.802,1172637.5,782.8020000001416,1137.5
 812_1138,1458,2090.942,2702011.799,1172638.256,811.7990000001155,1138.2560000000522
 840_1140,1459,2097.785,2702040.306,1172639.686,840.3059999998659,1139.685999999987
 869_1139,1460,2099.951,2702068.982,1172639.092,868.9819999998435,1139.091999999946
 897_1140,1461,2103.091,2702097.239,1172639.819,897.2390000000596,1139.8189999999013
 926_1141,1462,2104.919,2702126.381,1172640.629,926.3810000000522,1140.6289999999572
 954_1141,1463,2109.361,2702154.117,1172641.37,954.1170000000857,1141.3700000001118
 983_1143,1464,2116.899,2702182.978,1172642.788,982.9780000001192,1142.7879999999423
 580_1105,1465,1965.457,2701779.614,1172605.332,579.6140000000596,1105.3319999999367
 597_1109,1466,1979.177,2701797.199,1172609.091,597.1990000000224,1109.091000000015
 627_1110,1467,1998.114,2701826.554,1172610.439,626.5540000000037,1110.439000000013
 654_1111,1468,2010.785,2701854.357,1172611.488,654.3569999998435,1111.4879999998957
 683_1112,1469,2021.696,2701883.299,1172611.979,683.2990000001155,1111.9790000000503
 712_1113,1470,2032.777,2701912.141,1172612.84,712.1409999998286,1112.8400000000838
 741_1113,1471,2045.518,2701940.591,1172613.093,740.5910000000149,1113.09300000011
 769_1114,1472,2059.21,2701969.143,1172613.514,769.1430000001565,1113.5139999999665
 798_1114,1473,2072.875,2701998.24,1172614.258,798.2400000002235,1114.2579999999143
 827_1114,1474,2082.053,2702026.719,1172614.298,826.719000000041,1114.2979999999516
 855_1116,1475,2087.19,2702055.454,1172615.55,855.4539999999106,1115.5500000000466
 884_1116,1476,2089.99,2702083.682,1172616.36,883.6820000000298,1116.3600000001024
 912_1117,1477,2090.98,2702112.33,1172617.084,912.3300000000745,1117.0840000000317
 941_1117,1478,2094.649,2702140.526,1172617.339,940.5260000000708,1117.33899999992
 970_1117,1479,2097.424,2702169.691,1172617.429,969.691000000108,1117.4290000000037
 584_1087,1480,1961.722,2701783.564,1172586.967,583.5639999997802,1086.966999999946
 612_1087,1481,1979.443,2701812.46,1172587.324,612.4599999999627,1087.3240000000224
 641_1085,1482,1995.008,2701841.089,1172585.432,641.0890000001527,1085.4320000000298
 669_1088,1483,2007.911,2701869.434,1172587.899,669.433999999892,1087.8989999999758
 697_1089,1484,2017.659,2701897.225,1172588.813,697.2250000000931,1088.813000000082
 727_1089,1485,2028.235,2701926.513,1172588.69,726.5129999998026,1088.6899999999441
 755_1090,1486,2040.375,2701954.81,1172590.118,754.8100000000559,1090.1180000000168
 784_1089,1487,2052.22,2701983.796,1172589.452,783.7960000000894,1089.4520000000484
 812_1091,1488,2064.666,2702012.32,1172590.516,812.3199999998324,1090.5160000000615
 840_1091,1489,2074.214,2702040.005,1172590.802,840.0049999998882,1090.8019999999087
 868_1090,1490,2076.671,2702067.702,1172590.357,867.7020000000484,1090.3570000000764
 898_1092,1491,2075.988,2702097.779,1172591.908,897.7790000000969,1091.908000000054
 926_1092,1492,2077.773,2702126.29,1172592.488,926.2900000000373,1092.4879999998957
 955_1093,1493,2080.705,2702155.362,1172592.891,955.3620000001974,1092.8910000000615
 983_1093,1494,2085.729,2702182.602,1172592.794,982.6019999999553,1092.7939999999944
 571_1064,1495,1945.914,2701771.328,1172563.56,571.3280000002123,1063.5600000000559
 599_1063,1496,1962.968,2701798.83,1172563.371,598.8300000000745,1063.3710000000428
 628_1064,1497,1979.194,2701828.463,1172563.832,628.4629999999888,1063.8319999999367
 657_1065,1498,1992.216,2701856.65,1172565.018,656.6499999999069,1065.0179999999236
 685_1065,1499,2002.547,2701885.254,1172565.081,685.25400000019,1065.0810000000056
 714_1067,1500,2013.578,2701914.314,1172567.123,714.3139999997802,1067.122999999905
 744_1067,1501,2025.65,2701944.15,1172566.511,744.1499999999069,1066.5109999999404
 772_1067,1502,2036.597,2701972.076,1172566.881,772.0759999998845,1066.8810000000522
 801_1067,1503,2045.956,2702000.557,1172567.468,800.5570000000298,1067.46800000011
 828_1067,1504,2054.431,2702027.748,1172567.259,827.7480000001378,1067.2590000000782
 857_1069,1505,2063.315,2702057.363,1172568.505,857.3629999998957,1068.5049999998882
 885_1068,1506,2066.08,2702085.268,1172568.203,885.2680000001565,1068.2029999999795
 913_1068,1507,2064.033,2702113.38,1172568.127,913.3799999998882,1068.127000000095
 942_1068,1508,2065.845,2702141.845,1172567.892,941.8450000002049,1067.8919999999925
 972_1068,1509,2071.209,2702171.559,1172568.211,971.558999999892,1068.2109999998938
 587_1040,1510,1948.556,2701787.003,1172540.095,587.0030000000261,1040.094999999972
 616_1041,1511,1963.507,2701815.542,1172541.256,615.5419999998994,1041.2560000000522
 643_1041,1512,1978.286,2701842.944,1172540.875,642.9440000001341,1040.875
 671_1040,1513,1988.625,2701871.498,1172540.087,671.4980000001378,1040.0870000000577
 699_1041,1514,1996.864,2701899.165,1172541.31,699.1650000000373,1041.3100000000559
 729_1042,1515,2006.971,2701928.859,1172542.095,728.8590000001714,1042.094999999972
 757_1043,1516,2018.953,2701956.937,1172542.638,756.936999999918,1042.6380000000354
 784_1042,1517,2027.549,2701983.792,1172542.183,783.7919999998994,1042.1829999999609
 812_1043,1518,2035.181,2702012.146,1172542.777,812.1460000001825,1042.7770000000019
 842_1043,1519,2043.345,2702042.187,1172543.284,842.186999999918,1043.283999999985
 870_1044,1520,2050.862,2702070.412,1172543.647,870.4120000000112,1043.6470000001136
 899_1045,1521,2052.215,2702098.558,1172544.682,898.5580000001937,1044.6820000000298
 928_1045,1522,2053.704,2702127.906,1172545.271,927.905999999959,1045.2709999999497
 955_1047,1523,2057.194,2702155.381,1172546.575,955.3810000000522,1046.5749999999534
 966_1047,1524,2058.878,2702166.169,1172546.723,966.1690000002272,1046.7229999999981
 570_1015,1525,1934.864,2701770.298,1172515.028,570.2979999999516,1015.027999999933
 599_1015,1526,1947.067,2701799.055,1172514.956,599.0550000001676,1014.9560000000056
 627_1016,1527,1957.564,2701827.375,1172515.613,627.375,1015.6129999998957
 656_1016,1528,1972.322,2701856.331,1172515.904,656.3309999997728,1015.9040000000969
 685_1016,1529,1983.327,2701885.051,1172516.412,685.0509999999776,1016.4120000000112
 714_1017,1530,1990.55,2701913.915,1172516.701,713.9150000000373,1016.7009999998845
 742_1018,1531,1999.244,2701941.767,1172517.745,741.7669999999925,1017.7450000001118
 770_1018,1532,2008.865,2701970.234,1172518.326,770.2340000001714,1018.3259999998845
 799_1019,1533,2019.674,2701999.135,1172518.931,799.1349999997765,1018.9310000000987
 827_1019,1534,2026.82,2702027.14,1172518.733,827.1400000001304,1018.7330000000075
 857_1019,1535,2033.392,2702056.568,1172519.073,856.5679999999702,1019.0730000000913
 885_1020,1536,2037.757,2702085.2,1172520.468,885.2000000001863,1020.4680000001099
 914_1021,1537,2034.878,2702113.726,1172521.198,913.7259999997914,1021.1980000000913
 584_ 991,1538,1936.368,2701784.019,1172490.783,584.0189999998547,990.783000000054
 613_ 991,1539,1945.325,2701813.427,1172491.168,613.4270000001416,991.1680000000633
 641_ 992,1540,1954.891,2701841.374,1172491.66,641.3739999998361,991.6599999999162
 671_ 992,1541,1967.512,2701870.908,1172492.241,670.9079999998212,992.2409999999218
 700_ 993,1542,1978.252,2701900.129,1172492.525,700.12900000019,992.5249999999069
 727_ 993,1543,1983.988,2701927.272,1172493.172,727.2719999998808,993.1720000000205
 757_ 994,1544,1992.126,2701957.043,1172493.792,757.0430000000633,993.7919999998994
 785_ 994,1545,2001.461,2701984.954,1172494.309,784.9539999999106,994.308999999892
 814_ 995,1546,2008.128,2702014.075,1172495.219,814.0750000001863,995.219000000041
 842_ 996,1547,2016.81,2702042.17,1172495.986,842.1699999999255,995.9860000000335
 871_ 996,1548,2018.468,2702070.685,1172496.152,870.6850000000559,996.1520000000019
 900_ 997,1549,2019.09,2702099.745,1172497.071,899.7450000001118,997.0709999999963
 929_ 998,1550,2022.273,2702128.579,1172497.692,928.5789999999106,997.6920000000391
 572_ 968,1551,1920.608,2701772.23,1172467.954,572.2299999999814,967.9539999999106
 602_ 969,1552,1934.848,2701801.521,1172468.689,601.5210000001825,968.689000000013
 631_ 969,1553,1945.404,2701830.528,1172468.866,630.527999999933,968.8659999999218
 659_ 969,1554,1954.206,2701858.799,1172469.256,658.7990000001155,969.2560000000522
 688_ 970,1555,1966.419,2701887.676,1172470.401,687.6759999999776,970.4010000000708
 715_ 971,1556,1977.252,2701915.108,1172470.546,715.1080000000075,970.5460000000894
 744_ 972,1557,1977.617,2701944.391,1172471.826,744.3909999998286,971.8259999998845
 773_ 971,1558,1987.846,2701973.155,1172470.953,773.1549999997951,970.9529999999795
 801_ 972,1559,1992.263,2702001.388,1172472.185,801.3879999998026,972.1850000000559
 831_ 973,1560,2000.592,2702030.551,1172472.597,830.5509999999776,972.597000000067
 859_ 973,1561,2001.82,2702058.881,1172473.326,858.8810000000522,973.3259999998845
 887_ 975,1562,2003.724,2702086.614,1172474.795,886.6140000000596,974.7949999999255
 915_ 976,1563,2005.707,2702115.396,1172476.041,915.3960000001825,976.0409999999683
 587_ 944,1564,1919.893,2701786.864,1172444.399,586.8640000000596,944.3989999999758
 616_ 945,1565,1933.761,2701816.267,1172445.285,616.2669999999925,945.2849999999162
 644_ 945,1566,1943.933,2701844.358,1172445.015,644.3580000000075,945.0149999998976
 673_ 945,1567,1952.023,2701873.403,1172445.453,673.402999999933,945.4529999999795
 701_ 946,1568,1961.412,2701901.269,1172446.365,701.2689999998547,946.3649999999907
 731_ 947,1569,1965.209,2701930.501,1172446.665,730.5010000001639,946.6650000000373
 758_ 947,1570,1973.489,2701958.298,1172446.857,758.2979999999516,946.8570000000764
 787_ 947,1571,1975.074,2701986.917,1172446.612,786.9169999998994,946.6119999999646
 815_ 947,1572,1980.875,2702015.21,1172447.071,815.2099999999627,947.0709999999963
 844_ 947,1573,1983.328,2702043.642,1172447.371,843.6419999999925,947.3710000000428
 871_ 947,1574,1987.099,2702071.391,1172447.398,871.3909999998286,947.3980000000447
 900_ 948,1575,1987.684,2702100.476,1172447.843,900.4759999997914,947.8430000001099
 929_ 949,1576,1990.138,2702128.802,1172448.519,928.8020000001416,948.5190000000875
 575_ 920,1577,1904.116,2701775.004,1172419.704,575.00400000019,919.7039999999106
 604_ 920,1578,1918.33,2701803.61,1172419.986,603.6099999998696,919.9860000000335
 632_ 920,1579,1930.399,2701832.135,1172420.205,632.1349999997765,920.2050000000745
 661_ 921,1580,1939.895,2701860.947,1172420.73,660.9470000001602,920.7299999999814
 689_ 922,1581,1945.382,2701889.09,1172421.909,689.089999999851,921.9089999999851
 717_ 922,1582,1952.184,2701916.558,1172421.785,716.5580000001937,921.7849999999162
 744_ 922,1583,1959.301,2701944.278,1172422.32,744.277999999933,922.3200000000652
 774_ 923,1584,1961.108,2701973.691,1172423.372,773.691000000108,923.3719999999739
 802_ 923,1585,1964.242,2702001.78,1172423.33,801.7799999997951,923.3300000000745
 831_ 924,1586,1966.793,2702030.862,1172424.107,830.8620000001974,924.1070000000764
 859_ 925,1587,1974.09,2702059.234,1172425.461,859.2340000001714,925.4609999998938
 888_ 926,1588,1977.023,2702088.242,1172425.724,888.2420000000857,925.7239999999292
 916_ 926,1589,1973.38,2702116.468,1172426.006,916.4679999998771,926.0060000000522
 589_ 897,1590,1903.396,2701788.939,1172396.855,588.9389999997802,896.8549999999814
 618_ 896,1591,1912.884,2701817.663,1172395.786,617.6630000001751,895.7860000000801
 646_ 896,1592,1926.443,2701845.819,1172396.02,645.8190000001341,896.0200000000186
 674_ 897,1593,1933.087,2701873.923,1172396.658,673.9229999999516,896.658000000054
 703_ 898,1594,1940.4,2701903.03,1172397.86,703.0299999997951,897.8600000001024
 731_ 898,1595,1946.531,2701931.399,1172397.691,731.3990000002086,897.691000000108
 760_ 899,1596,1947.207,2701959.632,1172398.677,759.6320000002161,898.6769999999087
 789_ 899,1597,1950.51,2701988.576,1172398.87,788.5759999998845,898.8700000001118
 815_ 899,1598,1952.109,2702015.461,1172398.881,815.4610000001267,898.8810000000522
 845_ 901,1599,1956.539,2702045.294,1172401.213,845.2940000002272,901.2129999999888
 873_ 901,1600,1960.758,2702073.494,1172401.305,873.4939999999478,901.3049999999348
 903_ 901,1601,1955.277,2702102.679,1172400.822,902.6790000000037,900.8219999999274
 930_ 901,1602,1960.956,2702130.099,1172400.952,930.0989999999292,900.9520000000484
 575_ 872,1603,1881.985,2701774.669,1172371.592,574.6690000002272,871.591999999946
 604_ 874,1604,1899.625,2701804.358,1172373.635,604.3580000000075,873.6350000000093
